document_id;word_id;word;sentence;Sin�nimos
8;574;corpulenta;"Además, ha agregado que “el símbolo muestra el objetivo final que queremos conseguir, que es la inclusión y participación, ya que se encuentra en una actitud activa y positiva; y al no ser corpulenta y recurrir a formas curvas es una figura andrógina que representa cualquier género”.";fornida, fuerte, robusta
8;575;actitud;"Además, ha agregado que “el símbolo muestra el objetivo final que queremos conseguir, que es la inclusión y participación, ya que se encuentra en una actitud activa y positiva; y al no ser corpulenta y recurrir a formas curvas es una figura andrógina que representa cualquier género”.";posición, gesto
8;576;andrógina;"Además, ha agregado que “el símbolo muestra el objetivo final que queremos conseguir, que es la inclusión y participación, ya que se encuentra en una actitud activa y positiva; y al no ser corpulenta y recurrir a formas curvas es una figura andrógina que representa cualquier género”.";sin rasgos sexuales
8;577;género;"Además, ha agregado que “el símbolo muestra el objetivo final que queremos conseguir, que es la inclusión y participación, ya que se encuentra en una actitud activa y positiva; y al no ser corpulenta y recurrir a formas curvas es una figura andrógina que representa cualquier género”.";sexo
8;580;identificar;La presidenta de «di_mad», Soledad Hernández de la Rosa, ha destacado que “el éxito de un símbolo es que te puedas identificar con él, y en este caso el diseñador ha acertado plenamente;reconocer, asociar
8;581;acogida;Es una persona que abre los brazos para ser acogida o para acoger, con una parte central que es como si no hubiera nada y, eso es precisamente una de las partes más importantes del «briefing»: es una discapacidad invisible”.;aceptada, amparada
8;582;briefing;Es una persona que abre los brazos para ser acogida o para acoger, con una parte central que es como si no hubiera nada y, eso es precisamente una de las partes más importantes del «briefing»: es una discapacidad invisible”.;documento de planificación
8;584;Impresiones;Impresiones de una usuaria;opiniones
8;585;encuentro;Finalmente, Esther Reina, usuaria de «ConArtritis», explicó cómo es su vida con artritis reumatoide y la importancia de la visibilidad: “en ocasiones encuentro incomprensión porque la inflamación, el dolor y la fatiga son invisibles;siento
8;586;incomprensión;Finalmente, Esther Reina, usuaria de «ConArtritis», explicó cómo es su vida con artritis reumatoide y la importancia de la visibilidad: “en ocasiones encuentro incomprensión porque la inflamación, el dolor y la fatiga son invisibles;falta de entendimiento, intolerancia
8;587;inflamación;Finalmente, Esther Reina, usuaria de «ConArtritis», explicó cómo es su vida con artritis reumatoide y la importancia de la visibilidad: “en ocasiones encuentro incomprensión porque la inflamación, el dolor y la fatiga son invisibles;hinchazón
8;588;fatiga;Finalmente, Esther Reina, usuaria de «ConArtritis», explicó cómo es su vida con artritis reumatoide y la importancia de la visibilidad: “en ocasiones encuentro incomprensión porque la inflamación, el dolor y la fatiga son invisibles;debilidad, cansancio, agotamiento
8;589;manera;Por eso, creo que es muy importante que se conozca la discapacidad orgánica porque es la única manera de que podamos encontrar la comprensión y las ayudas necesarias para poder vivir con una mayor calidad de vida;forma
8;590;comprensión;Por eso, creo que es muy importante que se conozca la discapacidad orgánica porque es la única manera de que podamos encontrar la comprensión y las ayudas necesarias para poder vivir con una mayor calidad de vida;entendimiento, empatía
8;591;subvención;La presentación del mismo en todo el país ha sido posible gracias a una subvención procedente del 0,7% del IRPF del Ministerio de Sanidad, Consumo y Bienestar Social.;ayuda, contribución
8;2141;renales;"Es el caso de enfermedades renales (riñón), hepáticas (hígado) cardiopatías (corazón), fibrosis quística (pulmones), enfermedad de Crohn y enfermedades metabólicas (aparato digestivo); Linfedema (sistema linfático), hemofilia (coagulación de la sangre), lupus (sistema inmune); enfermedades reumáticas (aparato locomotor); y cefaleas, migrañas, alzhéimer, párkinson, trastornos del sueño, fibromialgia o síndrome de fatiga crónica (sistema nervioso central).";del riñón
8;5260;cardiopatías;"Es el caso de enfermedades renales (riñón), hepáticas (hígado) cardiopatías (corazón), fibrosis quística (pulmones), enfermedad de Crohn y enfermedades metabólicas (aparato digestivo); Linfedema (sistema linfático), hemofilia (coagulación de la sangre), lupus (sistema inmune); enfermedades reumáticas (aparato locomotor); y cefaleas, migrañas, alzhéimer, párkinson, trastornos del sueño, fibromialgia o síndrome de fatiga crónica (sistema nervioso central).";del corazón
8;5312;Cefaleas;"Es el caso de enfermedades renales (riñón), hepáticas (hígado) cardiopatías (corazón), fibrosis quística (pulmones), enfermedad de Crohn y enfermedades metabólicas (aparato digestivo); Linfedema (sistema linfático), hemofilia (coagulación de la sangre), lupus (sistema inmune); enfermedades reumáticas (aparato locomotor); y cefaleas, migrañas, alzhéimer, párkinson, trastornos del sueño, fibromialgia o síndrome de fatiga crónica (sistema nervioso central).";jaqueca
8;7357;funcionalidad;La discapacidad orgánica es aquella producida por la pérdida de funcionalidad de algunos sistemas corporales, que suelen relacionarse con los órganos internos o procesos fisiológicos, ya sean de forma congénita o adquirida.;funciones
8;7361;hepáticas;"Es el caso de enfermedades renales (riñón), hepáticas (hígado) cardiopatías (corazón), fibrosis quística (pulmones), enfermedad de Crohn y enfermedades metabólicas (aparato digestivo); Linfedema (sistema linfático), hemofilia (coagulación de la sangre), lupus (sistema inmune); enfermedades reumáticas (aparato locomotor); y cefaleas, migrañas, alzhéimer, párkinson, trastornos del sueño, fibromialgia o síndrome de fatiga crónica (sistema nervioso central).";del hígado
8;7375;migrañas;"Es el caso de enfermedades renales (riñón), hepáticas (hígado) cardiopatías (corazón), fibrosis quística (pulmones), enfermedad de Crohn y enfermedades metabólicas (aparato digestivo); Linfedema (sistema linfático), hemofilia (coagulación de la sangre), lupus (sistema inmune); enfermedades reumáticas (aparato locomotor); y cefaleas, migrañas, alzhéimer, párkinson, trastornos del sueño, fibromialgia o síndrome de fatiga crónica (sistema nervioso central).";jaqueca
9;606;contado;Ceoma ha contado en este encuentro con la participación de asociaciones de personas mayores, expertos en dependencia y en madurez activa en Europa y expertos en temas tan importantes como la salud, la economía o los derechos de las personas mayores;tenido, llevado
9;607;madurez activa;Ceoma ha contado en este encuentro con la participación de asociaciones de personas mayores, expertos en dependencia y en madurez activa en Europa y expertos en temas tan importantes como la salud, la economía o los derechos de las personas mayores;envejecimiento activo
9;608;Jornada;La Jornada contó con dos Conferencias Marco: Envejecimiento y dependencia en Europa”, en la que Miguel Montero Lange, sociólogo experto en sistemas de dependencia en Europa habló sobre los Cuidados de Larga Duración en la Unión Europea, en la que, dijo, hay 28 diferentes sistemas de cuidados.;seminario, acto
9;609;contó;La Jornada contó con dos Conferencias Marco: Envejecimiento y dependencia en Europa”, en la que Miguel Montero Lange, sociólogo experto en sistemas de dependencia en Europa habló sobre los Cuidados de Larga Duración en la Unión Europea, en la que, dijo, hay 28 diferentes sistemas de cuidados.;tuvo
9;610;Conferencias;La Jornada contó con dos Conferencias Marco: Envejecimiento y dependencia en Europa”, en la que Miguel Montero Lange, sociólogo experto en sistemas de dependencia en Europa habló sobre los Cuidados de Larga Duración en la Unión Europea, en la que, dijo, hay 28 diferentes sistemas de cuidados.;ponencia, charla, discurso
9;611;adolecen;"También señaló que ""Los Cuidados de Larga Duración en residencias adolecen de una creciente mercantilización y estandarización y las residencias pierden cada vez más importancia en los países nórdicos mientras que en el sur de Europa su importancia es cada vez más creciente"".";padecen, sufren, soportan
9;612;mercantilización;"También señaló que ""Los Cuidados de Larga Duración en residencias adolecen de una creciente mercantilización y estandarización y las residencias pierden cada vez más importancia en los países nórdicos mientras que en el sur de Europa su importancia es cada vez más creciente"".";interés comercial
9;613;creciente;"También señaló que ""Los Cuidados de Larga Duración en residencias adolecen de una creciente mercantilización y estandarización y las residencias pierden cada vez más importancia en los países nórdicos mientras que en el sur de Europa su importancia es cada vez más creciente"".";aumenta
